branch,u,x,stable
0,1.8825139605014543,-0.9285956469214012,true
0,1.8894839223018445,-0.9297873406859256,true
0,1.8964576218556026,-0.9309569537426277,true
0,1.9034349110341098,-0.9321049500431755,true
0,1.9104156479956358,-0.9332317826874648,true
0,1.9173996969025473,-0.9343378941793167,true
0,1.9243869276516852,-0.9354237166781848,true
0,1.9313772156173035,-0.9364896722466914,true
0,1.938370441405992,-0.9375361730938432,true
0,1.9453664906230208,-0.9385636218138044,true
0,1.9523652536495772,-0.9395724116201334,true
0,1.959366625430381,-0.940562926575406,true
0,1.9663705052711913,-0.9415355418161726,true
0,1.9733767966457336,-0.9424906237732157,true
0,1.9803854054940235,-0.9434285301858665,true
0,1.986851756893352,-0.9442786812813609,true
0,1.9913963812247653,-0.9448676151413995,true
0,1.9945901519301763,-0.9452773259801471,true
0,1.996776714618046,-0.9455558643478486,true
0,1.9982736542466562,-0.945745640325159,true
0,1.9992984469071702,-0.9458751332060655,true
0,2.0,-0.9459635824247957,true
0,2.0,-0.9459635824247957,true
0,2.0007015731070106,-0.9460518727518716,true
0,2.0017264669500547,-0.9461805623510983,true
0,2.0032237079201245,-0.9463679460281864,true
0,2.005411038477882,-0.9466403886303332,true
0,2.008606630325928,-0.9470356436127068,true
0,2.0131552794422416,-0.9475926365404893,true
0,2.019630265901995,-0.9483742923216709,true
0,2.026652107101154,-0.9492073332324397,true
0,2.0336756787470383,-0.9500256612825675,true
0,2.0407009148479576,-0.950829569503683,true
0,2.047727753248246,-0.9516193444170358,true
0,2.0547561342786382,-0.9523952660525336,true
0,2.0617860006497484,-0.9531576081117646,true
0,2.068817297350404,-0.9539066381268755,true
0,2.0758499715505985,-0.9546426176153843,true
0,2.0828839725088466,-0.9553658022310098,true
0,2.089919251483728,-0.9560764419105956,true
0,2.0969557616494257,-0.9567747810172168,true
0,2.1039934580150637,-0.9574610584795475,true
0,2.11103229734767,-0.9581355079275752,true
0,2.118072238098587,-0.958798357824747,true
0,2.125113240333172,-0.9594498315966276,true
0,2.1321552656636293,-0.960090147756154,true
0,2.139198277184826,-0.9607195200255709,true
0,2.1462422394129557,-0.9613381574551246,true
0,2.1532871182269084,-0.9619462645385993,true
0,2.1603328808122306,-0.9625440413257749,true
0,2.1673794956075447,-0.9631316835318837,true
0,2.174426932253318,-0.9637093826441457,true
0,2.1814751615428736,-0.964277326025456,true
0,2.188524155375532,-0.9648356970153013,true
0,2.195573886711795,-0.965384675027978,true
0,2.202624329530467,-0.965924435648185,true
0,2.209675458787634,-0.9664551507240596,true
0,2.2167272503774056,-0.9669769884577278,true
0,2.223779681094349,-0.967490113493436,true
0,2.230832728597528,-0.9679946870033296,true
