branch,u,C,B,T,stable
1,1.1851486902557857,0.07929733916329254,0.023995910380390492,0.03405510196398412,false
1,1.1804152609868803,0.07939350216705561,0.02433179041425364,0.03389009174944975,false
1,1.175843376855848,0.07947711385259205,0.02467263718571273,0.03372796824736186,false
1,1.1714422258513186,0.07954667992230495,0.025018599579525295,0.033569243766656785,false
1,1.1672200918267823,0.07960085584966253,0.025369762218524376,0.03341439807633172,false
1,1.163184117089042,0.07963848722582796,0.025726140995578232,0.03326386475330164,false
1,1.1593401399134906,0.07965863610638411,0.026087683572045727,0.033118020968222174,false
1,1.1556926222383845,0.07966059129290787,0.026454274311059706,0.032977181697845595,false
1,1.1522446687144177,0.07964386288068703,0.026825742538322404,0.032841598659446115,false
1,1.1489981253342898,0.07960816346752489,0.02720187274805434,0.032711463582027665,false
1,1.1459537370524286,0.0795533797188351,0.0275824154020083,0.03258691492252588,false
1,1.1431113403610842,0.07947953839042445,0.027967097222060068,0.03246804688440159,false
1,1.1404700681589313,0.07938677056307152,0.028355630232919093,0.03235491959266993,false
1,1.138028548778361,0.07927527703080745,0.028747719165319343,0.03224756945389257,false
1,1.1357850868477355,0.07914529680957341,0.02914306711515432,0.032146018992378914,false
1,1.1337378192637668,0.07899707982211811,0.02954137954568172,0.032050285727613516,false
1,1.1318848440736249,0.0788308640935428,0.029942366823257096,0.03196038989324291,false
1,1.1302243232220652,0.07864685729671901,0.030345745512111447,0.031876360973119806,false
1,1.1287545619928563,0.07844522219847509,0.03075123864365837,0.03179824314348448,false
1,1.1274740688352614,0.0782260654308562,0.0311585751406324,0.03172609977194536,false
1,1.1263815994255,0.07798942899748909,0.031567488530192145,0.03166001714692616,false
1,1.1254761885419593,0.07773528398082005,0.03197771503170906,0.03160010760845342,false
1,1.124757172834117,0.07746352601063794,0.03238899105893332,0.03154651223264423,false
1,1.1242242069997759,0.07717397218575588,0.03280105010938671,0.031499403197672776,false
1,1.1238772836365993,0.07686638255116575,0.03321358602281759,0.03145898964061447,false
1,1.1237324681014154,0.0766025093209506,0.03354948574505675,0.031431203239699446,false
1,1.1237045751965034,0.07641851601525056,0.03377487493421438,0.03141520315856141,false
1,1.1237051147136057,0.07639399325929615,0.03380439268510636,0.03141327035150005,false
1,1.1237141027323359,0.07630894294801016,0.033905885050401215,0.03140690407609818,false
1,1.1237264964297067,0.07625121586122668,0.03397398798589558,0.03140288281843934,false
1,1.1237376822176288,0.07621218069743461,0.03401968765863617,0.0314002981015397,false
1,1.1237464818917688,0.07618585078404919,0.034050354943878806,0.03139861506345046,false
1,1.1237533114651688,0.07616812916464007,0.034070904067133076,0.031397517379501395,false
1,1.1237545049013093,0.07616522215548324,0.034074269273025405,0.031397339466534335,false
